image_name,iou,dice,success
18b7ab44-17b7-48c8-b400-44ca5b2574da.jpg,0.9377008150979133,0.9678489143335893,True
19adb424-bb13-4ef0-b6b8-b902ecc87c14.jpg,0.9334001479466437,0.9655529911259766,True
199f0e04-d4bc-4762-85d1-c4e478f366d6.jpg,0.7584470624829892,0.8626328067130269,True
19d0d3bb-5d6c-4ac4-be99-47b9517c8927.jpg,0.8373407367012047,0.9114702787296619,True
19eb0a40-b47a-4dad-9241-99b6641e4110.jpg,0.9542218645536709,0.9765747501465069,True
19fbdf4d-bf29-4a07-831c-3742f7495e57.jpg,0.8595465816507262,0.9244689970473379,True
1a0ec3ea-e02a-44bb-b752-fec464713c74.jpg,0.9019248395967002,0.948433734939759,True
1ad77916-f7a5-43d8-9d62-5383389dc442.jpg,0.8898685332256472,0.9417253291230903,True
1addf8a6-e722-4fe7-b903-1c077c8a48a0.jpg,0.0,0.0,False
1b12a789-d651-4c4e-a982-784984b87b61.jpg,0.5498783454987834,0.7095761381475667,True
1b3644f5-2c8d-4a9f-8227-fd458c1f22a8.jpg,0.9047132329909824,0.9499731690006751,True
1b55a7d6-c016-40a8-865d-5e4bfa30a341.jpg,0.9305379587732528,0.9640193341389225,True
1ba33007-2b35-43fa-8303-0dcadd3ef665.jpg,0.8556188995421957,0.9221924822529967,True
1c0b4ae0-97e2-41d5-8c49-d5ab32ed190b.jpg,0.9228828557442482,0.959895037794227,True
1c39f3c7-d8f1-4cac-8988-07e0e06b66ac.jpg,0.8010735139448011,0.8895511568433982,True
1cb16b52-5a8f-49af-9485-13be404f75e8.jpg,0.910170686979828,0.9529731486131214,True
