run_id,image_id,image_name,split,tool_mode,query_policy,snapshot_policy,scope_policy,thinking_level,replicate_idx,iou,dice,precision,recall,qc_pass,selected_attempt_index,retrieval_duplicate,retrieval_mask_source,audit_unavailable,analysis_primary,analysis_sensitivity,run_record_path,mask_path,closed_iou,closed_dice,delta_iou_vs_closed,delta_dice_vs_closed
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651,1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651.png,unknown,text,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_2b8a298a283ab15e.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651,1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651.png,unknown,image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,False,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_b8e2552ec0978e0d.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651,1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_5dd6d596d5dd7f45.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394,1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394.png,unknown,closed,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_91a9a0f435d17e2d.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394,1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394.png,unknown,text,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_2cb360ce90275fec.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394,1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394.png,unknown,image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_a0133d703099be3f.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394,1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_4910920e9b559a63.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730,1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730.png,unknown,closed,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_69da89f0bb41e82a.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730,1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730.png,unknown,text,model_generated,live_with_caching,open_web,minimal,0,0.05364739599659666,0.10183178205618598,0.054774060809266174,0.7228479485116653,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_69590961f8273714.png,0.0,0.0,0.05364739599659666,0.10183178205618598
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730,1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730.png,unknown,image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_cb95deac8aa424b3.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730,1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.036106194690265485,0.06969593440382645,0.03762690660636097,0.47184231697506035,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10037.1517875221.677730\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_99fb0f5942b651b9.png,0.0,0.0,0.036106194690265485,0.06969593440382645
